formatted_date,temperature,apparent_temperature,humidity,wind_speed,wind_bearing,visibility,pressure
2014-02-18 13:00:00+00:00,9.91,9.91,0.71,4.81,111.0,9.98,1024.07
2014-02-18 14:00:00+00:00,10.0,9.81,0.71,4.86,112.0,9.98,1023.7
2014-02-18 15:00:00+00:00,9.96,8.29,0.72,11.9,126.0,10.58,1023.37
2014-02-18 16:00:00+00:00,7.82,6.15,0.83,9.45,139.0,10.26,1022.89
2014-02-18 17:00:00+00:00,7.29,6.74,0.86,4.86,122.0,10.26,1023.17
2014-02-18 18:00:00+00:00,6.44,5.0,0.87,7.37,117.0,9.98,1023.07
2014-02-18 19:00:00+00:00,6.21,4.26,0.93,9.29,142.0,14.91,1021.62
2014-02-18 20:00:00+00:00,6.21,3.96,0.89,10.74,141.0,11.98,1022.07
2014-02-18 21:00:00+00:00,6.08,4.84,0.9,6.46,158.0,9.98,1021.89
2014-02-18 22:00:00+00:00,5.0,2.55,0.89,10.58,140.0,8.05,1021.1
2014-02-18 23:00:00+00:00,4.42,2.99,0.92,6.25,139.0,5.96,1020.71
2014-02-19 00:00:00+00:00,4.01,4.01,0.93,3.57,144.0,5.04,1020.32
2014-02-19 01:00:00+00:00,4.32,2.88,0.93,6.23,139.0,4.77,1019.72
2014-02-19 02:00:00+00:00,3.42,3.42,0.96,3.38,145.0,1.71,1019.47
2014-02-19 03:00:00+00:00,3.66,2.42,0.93,5.43,126.0,2.72,1018.78
2014-02-19 04:00:00+00:00,2.96,0.03,0.99,10.9,141.0,2.96,1018.18
2014-02-19 05:00:00+00:00,2.96,0.37,0.96,9.47,160.0,0.8,1018.13
2014-02-19 06:00:00+00:00,3.14,0.37,0.99,10.35,187.0,0.37,1017.58
2014-02-19 07:00:00+00:00,3.96,1.2,0.93,11.04,169.0,0.16,1017.38
2014-02-19 08:00:00+00:00,6.06,3.77,1.0,10.85,189.0,2.19,1017.43
2014-02-19 09:00:00+00:00,8.64,6.32,0.9,14.51,171.0,4.41,1016.9
2014-02-19 10:00:00+00:00,10.91,10.91,0.81,10.85,171.0,5.04,1016.36
2014-02-19 11:00:00+00:00,12.6,12.6,0.73,7.86,170.0,6.12,1015.69
2014-02-19 12:00:00+00:00,14.71,14.71,0.68,4.75,175.0,9.74,1014.88
2014-02-19 13:00:00+00:00,15.84,15.84,0.63,9.05,179.0,11.98,1014.09
2014-02-19 14:00:00+00:00,14.91,14.91,0.67,0.23,112.0,14.91,1013.68
2014-02-19 15:00:00+00:00,14.93,14.93,0.71,2.43,293.0,11.51,1012.64
2014-02-19 16:00:00+00:00,12.22,12.22,0.8,8.19,320.0,7.21,1012.91
2014-02-19 17:00:00+00:00,10.97,10.97,0.81,4.85,18.0,7.13,1013.04
2014-02-19 18:00:00+00:00,8.83,8.83,0.85,3.46,359.0,6.94,1013.03
2014-02-19 19:00:00+00:00,7.77,5.79,0.89,11.06,340.0,6.12,1013.15
2014-02-19 20:00:00+00:00,8.28,6.44,0.86,10.87,331.0,6.12,1013.18
2014-02-19 21:00:00+00:00,8.4,6.13,0.9,13.75,347.0,7.41,1013.48
2014-02-19 22:00:00+00:00,7.73,5.28,0.93,13.94,329.0,6.07,1014.05
2014-02-01 23:00:00+00:00,-0.12,-6.79,0.76,31.89,149.0,10.21,1021.34
2014-02-02 00:00:00+00:00,-0.21,-6.62,0.77,28.98,147.0,14.96,1020.93
2014-02-02 01:00:00+00:00,-0.64,-6.67,0.76,24.6,148.0,15.83,1020.45
2014-02-02 02:00:00+00:00,-1.08,-8.23,0.78,33.5,149.0,16.05,1020.0
2014-02-02 03:00:00+00:00,-1.67,-8.28,0.8,27.02,149.0,14.96,1019.8
2014-02-02 04:00:00+00:00,-1.16,-7.06,0.76,22.64,149.0,15.83,1019.78
2014-02-02 05:00:00+00:00,-1.16,-6.87,0.76,21.28,149.0,15.83,1019.69
2014-02-02 06:00:00+00:00,-1.13,-6.83,0.77,21.22,148.0,14.88,1020.21
2014-02-02 07:00:00+00:00,-0.12,-6.14,0.7,25.87,158.0,15.73,1020.7
2014-02-02 08:00:00+00:00,-0.04,-5.91,0.75,24.71,139.0,15.83,1020.5
2014-02-02 09:00:00+00:00,1.0,-4.43,0.7,23.54,148.0,15.52,1020.59
2014-02-02 10:00:00+00:00,2.08,-2.79,0.69,21.48,149.0,16.1,1021.08
2014-02-02 11:00:00+00:00,2.08,-2.98,0.65,23.02,148.0,16.1,1021.09
2014-02-02 12:00:00+00:00,2.08,-3.15,0.69,24.36,140.0,15.55,1021.16
2014-02-02 13:00:00+00:00,2.16,-2.14,0.69,17.47,138.0,16.1,1021.15
2014-02-02 14:00:00+00:00,1.16,-3.8,0.75,20.29,139.0,16.1,1021.26
2014-02-02 15:00:00+00:00,1.12,-3.06,0.75,15.25,140.0,15.55,1021.86
2014-02-02 16:00:00+00:00,1.02,-3.25,0.7,15.63,138.0,16.05,1022.55
2014-02-02 17:00:00+00:00,0.0,-3.9,0.75,12.54,138.0,15.83,1023.06
2014-02-02 18:00:00+00:00,0.05,-3.69,0.75,11.88,131.0,14.96,1023.3
2014-02-02 19:00:00+00:00,-1.18,-4.05,0.81,7.82,101.0,15.78,1023.47
2014-02-02 20:00:00+00:00,-1.23,-4.99,0.78,10.87,110.0,15.7,1023.58
2014-02-02 21:00:00+00:00,-2.08,-6.01,0.81,10.82,76.0,14.84,1023.74
2014-02-02 22:00:00+00:00,-2.86,-5.51,0.85,6.52,83.0,15.65,1024.0
2014-02-19 23:00:00+00:00,7.73,5.19,0.93,14.59,338.0,4.12,1014.27
2014-02-20 00:00:00+00:00,7.25,5.19,0.93,10.93,347.0,4.64,1014.62
2014-02-20 01:00:00+00:00,6.69,4.46,0.93,11.25,331.0,4.2,1014.63
2014-02-20 02:00:00+00:00,7.2,5.1,0.86,11.08,340.0,5.14,1014.72
2014-02-20 03:00:00+00:00,6.66,5.51,0.93,6.42,338.0,5.38,1014.62
2014-02-20 04:00:00+00:00,6.11,3.27,0.93,14.14,299.0,6.12,1015.25
2014-02-20 05:00:00+00:00,6.11,3.5,0.93,12.69,310.0,6.07,1015.75
2014-02-20 06:00:00+00:00,6.11,3.64,0.94,11.87,318.0,6.87,1016.08
2014-02-20 07:00:00+00:00,7.15,4.59,0.87,13.78,329.0,7.82,1016.54
2014-02-20 08:00:00+00:00,7.73,5.49,0.83,12.54,330.0,7.91,1016.84
2014-02-20 09:00:00+00:00,7.83,5.28,0.84,14.75,339.0,9.0,1017.13
2014-02-20 10:00:00+00:00,8.89,8.39,0.83,5.36,343.0,8.97,1017.25
2014-02-20 11:00:00+00:00,9.93,9.04,0.82,7.52,343.0,9.06,1017.63
2014-02-20 12:00:00+00:00,10.97,10.97,0.71,3.22,300.0,9.98,1017.34
2014-02-20 13:00:00+00:00,11.08,11.08,0.66,4.4,283.0,9.98,1016.83
2014-02-20 14:00:00+00:00,11.08,11.08,0.7,8.84,10.0,9.98,1016.73
2014-02-20 15:00:00+00:00,10.01,10.01,0.77,5.8,47.0,9.98,1017.18
2014-02-20 16:00:00+00:00,9.93,9.0,0.77,7.68,79.0,9.98,1017.11
2014-02-20 17:00:00+00:00,8.77,8.77,0.83,3.14,145.0,10.21,1017.51
2014-02-20 18:00:00+00:00,8.57,8.57,0.85,3.48,157.0,9.69,1017.96
2014-02-20 19:00:00+00:00,7.66,6.37,0.89,7.57,179.0,9.9,1017.91
2014-02-20 20:00:00+00:00,7.61,7.61,0.89,3.24,176.0,11.8,1018.2
2014-02-20 21:00:00+00:00,6.77,5.81,0.94,5.88,183.0,10.79,1018.2
2014-02-20 22:00:00+00:00,5.81,5.81,0.93,3.16,138.0,11.56,1017.62
2014-02-20 23:00:00+00:00,3.77,3.77,0.99,1.5,45.0,0.63,1017.42
2014-02-21 00:00:00+00:00,3.99,3.99,0.96,3.03,42.0,0.63,1017.15
2014-02-21 01:00:00+00:00,3.35,3.35,0.96,0.0,0.0,0.32,1016.9
2014-02-21 02:00:00+00:00,3.32,1.66,0.96,6.44,80.0,0.32,1016.49
2014-02-21 03:00:00+00:00,4.02,4.02,0.97,2.87,10.0,0.29,1016.13
2014-02-21 04:00:00+00:00,3.91,3.91,1.0,3.08,165.0,0.32,1016.08
2014-02-21 05:00:00+00:00,4.95,4.95,0.93,0.27,90.0,0.35,1015.7
2014-02-21 06:00:00+00:00,5.07,5.07,0.99,4.17,26.0,0.85,1015.16
2014-02-21 07:00:00+00:00,5.97,4.31,0.93,7.92,69.0,2.98,1015.03
2014-02-21 08:00:00+00:00,5.99,5.99,1.0,3.09,135.0,3.45,1015.6
2014-02-21 09:00:00+00:00,7.6,7.6,0.96,3.88,115.0,3.25,1015.39
2014-02-21 10:00:00+00:00,8.68,7.22,0.9,9.16,109.0,4.35,1015.02
2014-02-21 11:00:00+00:00,9.83,8.54,0.84,9.48,118.0,4.36,1014.59
2014-02-21 12:00:00+00:00,9.88,8.44,0.84,10.34,127.0,5.8,1013.8
2014-02-21 13:00:00+00:00,9.86,8.88,0.83,7.89,118.0,5.92,1013.31
2014-02-21 14:00:00+00:00,9.88,9.88,0.83,4.77,107.0,5.92,1013.0
2014-02-21 15:00:00+00:00,9.99,9.75,0.84,5.04,85.0,5.81,1012.75
2014-02-21 16:00:00+00:00,8.84,7.68,0.89,7.91,79.0,5.96,1012.81
2014-02-21 17:00:00+00:00,8.79,7.66,0.89,7.74,50.0,5.96,1012.92
2014-02-21 18:00:00+00:00,8.87,7.78,0.89,7.63,84.0,7.6,1013.01
2014-02-21 19:00:00+00:00,8.74,7.26,0.9,9.42,99.0,9.61,1012.91
2014-02-21 20:00:00+00:00,8.74,6.99,0.87,10.87,109.0,9.6,1013.02
2014-02-21 21:00:00+00:00,8.25,6.57,0.85,9.95,141.0,13.04,1013.03
2014-02-21 22:00:00+00:00,8.22,5.89,0.81,13.81,159.0,14.49,1013.01
2014-02-21 23:00:00+00:00,7.71,6.83,0.87,6.07,169.0,11.58,1013.01
2014-02-22 00:00:00+00:00,7.28,7.28,0.9,3.64,181.0,6.75,1013.09
2014-02-22 01:00:00+00:00,7.19,7.19,0.93,3.04,145.0,4.81,1012.9
2014-02-22 02:00:00+00:00,7.15,7.15,0.93,3.09,125.0,9.58,1012.61
2014-02-22 03:00:00+00:00,6.76,5.78,0.93,5.92,144.0,9.1,1012.75
2014-02-22 04:00:00+00:00,7.13,5.53,0.94,8.52,170.0,5.89,1012.72
2014-02-22 05:00:00+00:00,7.11,5.54,0.94,8.34,169.0,2.95,1012.91
2014-02-22 06:00:00+00:00,7.1,5.92,0.93,6.79,177.0,3.46,1013.16
2014-02-22 07:00:00+00:00,7.15,7.15,0.93,1.01,194.0,3.41,1013.52
2014-02-22 08:00:00+00:00,7.66,6.19,0.9,8.36,180.0,3.88,1013.73
2014-02-22 09:00:00+00:00,7.8,5.76,0.96,11.46,178.0,4.41,1014.14
2014-02-22 10:00:00+00:00,8.73,7.78,0.9,6.91,192.0,3.93,1014.25
2014-02-22 11:00:00+00:00,8.75,8.75,0.89,2.29,144.0,3.93,1014.16
2014-02-22 12:00:00+00:00,8.2,8.2,0.94,0.82,331.0,4.38,1013.91
2014-02-22 13:00:00+00:00,8.82,8.82,0.89,3.06,67.0,3.53,1013.83
2014-02-22 14:00:00+00:00,8.82,8.82,0.93,3.7,0.0,3.53,1013.83
2014-02-22 15:00:00+00:00,8.91,7.94,0.89,7.13,9.0,3.94,1014.04
2014-02-22 16:00:00+00:00,7.8,5.61,0.95,12.33,0.0,4.44,1014.23
2014-02-22 17:00:00+00:00,7.8,6.14,0.95,9.37,11.0,4.44,1014.83
2014-02-22 18:00:00+00:00,7.82,6.06,0.96,9.9,20.0,4.41,1015.24
2014-02-22 19:00:00+00:00,7.76,6.12,0.96,9.23,1.0,4.46,1015.34
2014-02-22 20:00:00+00:00,7.76,6.82,0.93,6.3,0.0,4.44,1015.73
2014-02-22 21:00:00+00:00,7.8,6.95,0.93,6.02,21.0,4.4,1015.93
2014-02-22 22:00:00+00:00,7.76,6.78,0.93,6.44,2.0,4.49,1016.15
2014-02-22 23:00:00+00:00,7.22,6.17,0.96,6.41,353.0,3.12,1016.44
2014-02-23 00:00:00+00:00,7.26,5.49,0.96,9.37,11.0,3.56,1016.64
2014-02-23 01:00:00+00:00,7.2,5.14,0.96,10.87,9.0,2.59,1016.75
2014-02-23 02:00:00+00:00,7.2,5.12,0.96,10.96,20.0,2.59,1016.75
2014-02-23 03:00:00+00:00,7.21,6.26,0.96,6.05,28.0,2.88,1016.94
2014-02-23 04:00:00+00:00,7.2,6.59,0.99,5.01,38.0,2.08,1017.46
2014-02-23 05:00:00+00:00,7.2,5.09,0.99,11.14,39.0,1.67,1017.96
2014-02-23 06:00:00+00:00,7.21,4.84,0.93,12.59,51.0,1.9,1018.25
2014-02-23 07:00:00+00:00,7.2,4.58,0.93,14.26,30.0,3.83,1018.96
2014-02-23 08:00:00+00:00,7.22,4.39,0.92,15.84,31.0,4.75,1019.37
2014-02-23 09:00:00+00:00,7.3,4.96,0.93,12.57,41.0,4.12,1019.94
2014-02-23 10:00:00+00:00,7.27,4.68,0.92,14.23,40.0,3.83,1020.35
2014-02-23 11:00:00+00:00,7.34,4.74,0.92,14.38,40.0,3.83,1020.54
2014-02-23 12:00:00+00:00,7.88,5.91,0.95,11.13,41.0,5.39,1020.42
2014-02-23 13:00:00+00:00,8.92,7.38,0.88,9.85,40.0,9.98,1020.34
2014-02-23 14:00:00+00:00,8.89,8.89,0.83,3.69,31.0,9.98,1020.34
2014-02-23 15:00:00+00:00,8.83,6.94,0.84,11.82,20.0,9.45,1020.52
2014-02-23 16:00:00+00:00,8.87,7.69,0.83,7.99,21.0,8.13,1020.84
2014-02-23 17:00:00+00:00,8.84,7.62,0.83,8.19,21.0,9.98,1021.25
2014-02-23 18:00:00+00:00,7.78,7.78,0.89,3.83,3.0,9.1,1021.95
2014-02-23 19:00:00+00:00,7.78,5.29,0.88,14.25,21.0,9.98,1022.15
2014-02-23 20:00:00+00:00,8.29,5.21,0.8,20.21,30.0,15.83,1022.18
2014-02-23 21:00:00+00:00,7.76,5.44,0.84,13.09,9.0,14.96,1022.56
2014-02-23 22:00:00+00:00,7.22,4.61,0.82,14.26,11.0,15.83,1022.65
2014-02-23 23:00:00+00:00,7.22,5.1,0.79,11.24,3.0,15.83,1022.74
2014-02-24 00:00:00+00:00,6.72,4.58,0.83,10.77,3.0,14.96,1022.83
2014-02-24 01:00:00+00:00,6.16,4.87,0.85,6.65,353.0,14.91,1022.75
2014-02-24 02:00:00+00:00,6.6,4.41,0.82,10.9,10.0,14.91,1022.55
2014-02-24 03:00:00+00:00,6.05,3.39,0.84,12.86,9.0,14.17,1022.37
2014-02-24 04:00:00+00:00,6.02,3.18,0.79,13.93,20.0,9.98,1022.46
2014-02-24 05:00:00+00:00,4.93,1.85,0.86,13.94,19.0,9.98,1022.56
2014-02-24 06:00:00+00:00,5.03,5.03,0.87,3.8,36.0,9.98,1022.5
2014-02-24 07:00:00+00:00,6.0,4.31,0.79,8.05,19.0,9.98,1023.17
2014-02-24 08:00:00+00:00,6.04,3.99,0.85,9.68,11.0,9.98,1023.35
2014-02-24 09:00:00+00:00,7.17,6.59,0.8,4.93,63.0,9.82,1023.4
2014-02-24 10:00:00+00:00,7.82,7.82,0.76,3.61,48.0,9.98,1023.51
2014-02-24 11:00:00+00:00,9.03,9.03,0.76,4.67,339.0,9.98,1023.11
2014-02-24 12:00:00+00:00,9.04,9.04,0.71,0.52,315.0,9.98,1022.85
2014-02-24 13:00:00+00:00,9.01,9.01,0.76,4.7,69.0,9.98,1022.6
2014-02-24 14:00:00+00:00,9.01,8.64,0.76,4.97,61.0,9.98,1022.59
2014-02-24 15:00:00+00:00,8.98,8.98,0.76,4.56,110.0,9.98,1022.57
2014-02-24 16:00:00+00:00,8.91,7.83,0.77,7.58,118.0,9.98,1022.49
2014-02-24 17:00:00+00:00,7.8,6.13,0.88,9.42,139.0,9.98,1022.88
2014-02-24 18:00:00+00:00,7.67,6.09,0.89,8.87,157.0,9.98,1023.16
2014-02-24 19:00:00+00:00,7.22,5.53,0.93,9.03,150.0,8.13,1023.29
2014-02-24 20:00:00+00:00,7.2,6.28,0.89,5.97,169.0,7.21,1023.2
2014-02-24 21:00:00+00:00,7.19,7.19,0.89,3.11,160.0,8.34,1023.29
2014-02-24 22:00:00+00:00,6.69,6.69,0.89,3.08,150.0,9.9,1023.37
2014-02-24 23:00:00+00:00,6.67,5.52,0.89,6.44,160.0,9.9,1023.08
2014-02-25 00:00:00+00:00,6.56,5.42,0.9,6.39,143.0,9.13,1023.02
2014-02-25 01:00:00+00:00,6.64,5.58,0.89,6.13,149.0,9.76,1022.78
2014-02-25 02:00:00+00:00,6.18,3.93,0.86,10.75,160.0,11.74,1022.37
2014-02-25 03:00:00+00:00,5.62,3.26,0.85,10.8,150.0,11.43,1022.23
2014-02-25 04:00:00+00:00,5.16,3.01,0.87,9.35,170.0,14.52,1022.26
2014-02-25 05:00:00+00:00,5.12,2.34,0.83,12.4,159.0,14.49,1022.36
2014-02-25 06:00:00+00:00,5.07,2.16,0.85,13.07,159.0,13.83,1022.58
2014-02-25 07:00:00+00:00,5.16,2.41,0.83,12.33,170.0,9.6,1022.96
2014-02-25 08:00:00+00:00,6.18,3.37,0.77,14.02,180.0,9.64,1022.97
2014-02-25 09:00:00+00:00,6.14,4.41,0.81,8.32,170.0,9.16,1022.89
2014-02-25 10:00:00+00:00,7.29,5.25,0.79,10.84,199.0,9.68,1022.97
2014-02-25 11:00:00+00:00,7.89,6.28,0.76,9.24,180.0,9.71,1022.86
2014-02-25 12:00:00+00:00,7.86,5.99,0.72,10.5,154.0,9.66,1022.54
2014-02-25 13:00:00+00:00,8.03,6.16,0.71,10.71,160.0,9.9,1022.22
2014-02-25 14:00:00+00:00,8.01,5.88,0.71,12.19,139.0,15.73,1021.93
2014-02-25 15:00:00+00:00,7.99,6.14,0.7,10.59,149.0,14.7,1021.56
2014-02-25 16:00:00+00:00,6.29,4.27,0.79,9.74,130.0,14.81,1021.43
2014-02-25 17:00:00+00:00,5.14,4.26,0.82,5.01,121.0,11.85,1021.63
2014-02-25 18:00:00+00:00,4.12,1.9,0.89,8.81,109.0,9.84,1021.86
2014-02-25 19:00:00+00:00,3.84,1.14,0.89,10.71,102.0,14.73,1021.98
2014-02-25 20:00:00+00:00,3.77,0.99,0.86,10.98,111.0,14.73,1022.29
2014-02-25 21:00:00+00:00,3.16,0.41,0.87,10.3,129.0,13.97,1022.56
2014-02-25 22:00:00+00:00,2.63,-0.27,0.86,10.51,139.0,14.57,1022.58
2014-02-25 23:00:00+00:00,1.57,-1.57,0.83,10.64,139.0,14.51,1022.59
2014-02-26 00:00:00+00:00,1.04,-0.85,0.85,6.09,150.0,13.8,1022.59
2014-02-26 01:00:00+00:00,1.04,-2.21,0.83,10.64,159.0,14.49,1022.49
2014-02-26 02:00:00+00:00,-0.53,-4.19,0.88,11.03,149.0,14.52,1022.58
2014-02-26 03:00:00+00:00,-0.5,-3.93,0.92,10.16,132.0,13.83,1022.49
2014-02-26 04:00:00+00:00,-1.18,-4.46,0.93,9.13,140.0,9.61,1022.87
2014-02-26 05:00:00+00:00,-1.13,-4.43,0.92,9.23,140.0,7.82,1022.89
2014-02-26 06:00:00+00:00,-0.19,-3.12,0.87,8.58,138.0,8.18,1023.39
2014-02-26 07:00:00+00:00,1.04,-2.27,0.86,10.88,159.0,7.97,1023.87
2014-02-26 08:00:00+00:00,3.84,0.78,0.77,12.51,160.0,9.9,1023.89
2014-02-26 09:00:00+00:00,6.01,3.47,0.71,12.16,157.0,14.17,1024.13
2014-02-26 10:00:00+00:00,7.78,6.05,0.68,9.69,158.0,16.05,1023.86
2014-02-26 11:00:00+00:00,8.98,7.2,0.63,11.33,149.0,16.05,1023.46
2014-02-26 12:00:00+00:00,10.01,10.01,0.6,11.24,156.0,15.52,1023.05
2014-02-26 13:00:00+00:00,11.16,11.16,0.6,11.29,133.0,16.1,1022.46
2014-02-26 14:00:00+00:00,11.18,11.18,0.6,11.08,140.0,16.1,1022.15
2014-02-26 15:00:00+00:00,10.23,10.23,0.59,9.95,140.0,15.55,1021.99
2014-02-26 16:00:00+00:00,7.91,6.25,0.7,9.47,130.0,16.1,1022.15
2014-02-26 17:00:00+00:00,7.22,5.17,0.73,10.84,112.0,12.25,1022.45
2014-02-26 18:00:00+00:00,6.16,3.77,0.8,11.48,111.0,15.15,1022.91
2014-02-26 19:00:00+00:00,5.0,3.18,0.82,7.89,122.0,15.83,1022.85
2014-02-26 20:00:00+00:00,4.91,2.37,0.83,10.92,131.0,15.7,1023.06
2014-02-26 21:00:00+00:00,3.48,1.73,0.86,6.79,136.0,14.84,1023.18
2014-02-26 22:00:00+00:00,3.36,1.68,0.85,6.5,149.0,15.7,1022.88
2014-02-26 23:00:00+00:00,2.76,0.99,0.89,6.49,132.0,14.76,1022.98
2014-02-27 00:00:00+00:00,1.91,1.91,0.9,3.7,158.0,14.02,1023.08
2014-02-27 01:00:00+00:00,0.69,-1.29,0.92,6.21,177.0,11.75,1023.08
2014-02-27 02:00:00+00:00,0.79,-1.28,0.92,6.47,168.0,11.75,1022.96
2014-02-27 03:00:00+00:00,0.46,-1.51,0.95,6.09,141.0,9.43,1022.79
2014-02-27 04:00:00+00:00,2.29,1.01,0.92,5.06,123.0,9.76,1022.85
2014-02-27 05:00:00+00:00,2.78,0.14,0.89,9.52,130.0,6.94,1022.67
2014-02-27 06:00:00+00:00,2.62,0.54,0.9,7.37,163.0,7.82,1022.56
2014-02-27 07:00:00+00:00,3.92,0.59,0.82,14.04,150.0,7.91,1023.24
2014-02-27 08:00:00+00:00,5.07,2.26,0.82,12.56,141.0,7.97,1023.16
2014-02-27 09:00:00+00:00,7.27,5.26,0.74,10.66,168.0,8.34,1022.9
2014-02-27 10:00:00+00:00,7.85,6.47,0.75,8.1,151.0,8.1,1022.96
2014-02-27 11:00:00+00:00,11.0,11.0,0.62,12.83,150.0,9.98,1022.37
2014-02-27 12:00:00+00:00,11.21,11.21,0.56,13.49,159.0,10.35,1021.5
2014-02-27 13:00:00+00:00,12.13,12.13,0.53,14.01,170.0,9.98,1020.86
2014-02-27 14:00:00+00:00,12.69,12.69,0.5,11.09,160.0,9.98,1020.17
2014-02-27 15:00:00+00:00,12.27,12.27,0.51,8.82,156.0,10.35,1019.51
2014-02-27 16:00:00+00:00,10.04,10.04,0.66,8.08,142.0,14.91,1019.08
2014-02-27 17:00:00+00:00,8.87,7.71,0.71,7.94,122.0,14.91,1018.97
2014-02-27 18:00:00+00:00,7.79,6.02,0.76,9.9,133.0,14.52,1018.83
2014-02-27 19:00:00+00:00,6.09,3.79,0.79,10.95,141.0,14.91,1018.68
2014-02-27 20:00:00+00:00,6.6,4.46,0.82,10.66,140.0,14.91,1018.47
2014-02-27 21:00:00+00:00,7.06,5.92,0.79,6.62,149.0,14.09,1018.14
2014-02-27 22:00:00+00:00,6.48,5.41,0.77,6.12,151.0,14.73,1017.79
2014-02-27 23:00:00+00:00,5.81,4.62,0.83,6.15,141.0,14.68,1017.5
2014-02-28 00:00:00+00:00,5.55,4.19,0.87,6.57,177.0,11.45,1017.22
2014-02-28 01:00:00+00:00,5.88,3.65,0.8,10.37,152.0,11.7,1016.68
2014-02-28 02:00:00+00:00,5.9,5.9,0.8,2.93,202.0,11.7,1016.27
2014-02-28 03:00:00+00:00,6.33,4.32,0.84,9.74,278.0,11.45,1015.49
2014-02-28 04:00:00+00:00,5.39,4.14,0.83,6.15,121.0,9.68,1015.12
2014-02-28 05:00:00+00:00,3.86,1.8,0.89,8.05,160.0,7.74,1015.19
2014-02-28 06:00:00+00:00,4.88,2.71,0.85,9.24,130.0,8.08,1015.02
2014-02-28 07:00:00+00:00,5.02,2.33,0.87,11.85,171.0,7.84,1014.88
2014-02-28 08:00:00+00:00,6.18,3.91,0.8,10.9,160.0,7.87,1014.56
2014-02-28 09:00:00+00:00,7.49,6.27,0.8,7.2,149.0,8.26,1014.12
2014-02-28 10:00:00+00:00,8.98,8.57,0.77,5.14,169.0,8.94,1013.1
2014-02-28 11:00:00+00:00,11.04,11.04,0.67,7.7,162.0,9.9,1012.68
2014-02-28 12:00:00+00:00,11.03,11.03,0.71,11.17,217.0,10.27,1011.8
2014-02-28 13:00:00+00:00,9.99,8.81,0.83,9.06,207.0,8.94,1011.38
2014-02-28 14:00:00+00:00,8.0,4.87,0.88,20.03,141.0,9.68,1010.96
2014-02-28 15:00:00+00:00,9.21,8.13,0.81,7.81,145.0,10.35,1010.66
2014-02-28 16:00:00+00:00,7.88,6.63,0.88,7.62,110.0,9.98,1010.36
2014-02-28 17:00:00+00:00,7.22,5.76,0.86,7.97,100.0,8.89,1010.09
2014-02-28 18:00:00+00:00,6.28,4.49,0.92,8.69,114.0,11.61,1010.37
2014-02-28 19:00:00+00:00,5.97,3.39,0.86,12.35,139.0,11.67,1010.0
2014-02-28 20:00:00+00:00,6.46,4.36,0.83,10.32,239.0,11.7,1010.75
2014-02-28 21:00:00+00:00,4.97,4.97,0.87,3.35,116.0,11.5,1010.48
2014-02-28 22:00:00+00:00,3.36,3.36,0.89,3.04,106.0,7.08,1009.97
2014-02-02 23:00:00+00:00,-3.92,-6.64,0.88,6.28,64.0,14.68,1024.4
2014-02-03 00:00:00+00:00,-3.39,-7.5,0.84,10.53,77.0,13.89,1024.81
2014-02-03 01:00:00+00:00,-3.9,-8.89,0.84,13.59,71.0,14.59,1024.98
2014-02-03 02:00:00+00:00,-3.92,-8.98,0.88,13.88,60.0,14.59,1025.08
2014-02-03 03:00:00+00:00,-3.82,-8.71,0.88,13.25,71.0,13.89,1025.03
2014-02-03 04:00:00+00:00,-3.94,-8.17,0.84,10.58,70.0,14.57,1025.18
2014-02-03 05:00:00+00:00,-6.09,-6.09,0.88,4.73,60.0,15.46,1025.39
2014-02-03 06:00:00+00:00,-5.93,-5.93,0.92,4.6,35.0,6.04,1025.63
2014-02-03 07:00:00+00:00,-5.0,-7.2,0.85,4.93,42.0,5.92,1025.79
2014-02-03 08:00:00+00:00,-0.25,-3.82,0.76,10.87,80.0,7.91,1025.61
2014-02-03 09:00:00+00:00,2.18,2.18,0.65,4.51,89.0,11.61,1025.55
2014-02-03 10:00:00+00:00,2.73,0.69,0.67,7.31,176.0,14.81,1025.4
2014-02-03 11:00:00+00:00,2.76,-0.48,0.61,12.16,129.0,15.83,1025.28
2014-02-03 12:00:00+00:00,2.92,-0.57,0.67,13.67,128.0,15.31,1024.86
2014-02-03 13:00:00+00:00,3.94,1.26,0.64,10.71,139.0,15.83,1024.47
2014-02-03 14:00:00+00:00,2.78,-0.19,0.7,10.92,118.0,15.83,1024.17
2014-02-03 15:00:00+00:00,2.77,-0.51,0.7,12.38,106.0,15.31,1024.09
2014-02-03 16:00:00+00:00,1.09,-1.36,0.78,7.74,129.0,15.83,1024.18
2014-02-03 17:00:00+00:00,-0.14,-4.31,0.82,13.64,149.0,15.83,1024.47
2014-02-03 18:00:00+00:00,-1.13,-5.56,0.75,13.86,138.0,14.96,1024.37
2014-02-03 19:00:00+00:00,-2.32,-6.32,0.81,10.93,159.0,15.65,1024.58
2014-02-03 20:00:00+00:00,-1.91,-4.31,0.79,6.26,149.0,15.65,1024.7
2014-02-03 21:00:00+00:00,-3.38,-3.38,0.85,3.57,155.0,14.72,1025.6
2014-02-03 22:00:00+00:00,-4.01,-6.74,0.85,6.26,158.0,15.46,1025.27
2014-02-03 23:00:00+00:00,-4.54,-8.97,0.84,10.85,179.0,15.46,1025.37
2014-02-04 00:00:00+00:00,-4.48,-9.32,0.83,12.41,139.0,14.63,1025.54
2014-02-04 01:00:00+00:00,-4.17,-9.17,0.79,13.35,150.0,15.44,1025.58
